Rank,Name,Platform,Genre,Year,Publisher
15601,Call of Duty: Modern Warfare Trilogy,PS3,Shooter,2016.0,Activision
15602,The King of Fighters Collection: The Orochi Saga (JP sales),PS2,Fighting,2006.0,Ignition Entertainment
15603,Emergency 2012,DS,Simulation,2010.0,Rondomedia
15604,Command & Conquer 3: Kane's Wrath,PC,Strategy,2008.0,Electronic Arts
15605,Suzumiya Haruhi-Chan no Mahjong,PSP,Misc,2011.0,Kadokawa Shoten
15606,Tsuki no Hikari: Shizumeru Kane no Satsujin,PS2,Adventure,2002.0,Victor Interactive
15607,Aqua Panic!,DS,Puzzle,2009.0,Neko Entertainment
15608,James Bond 007: Blood Stone,PC,Shooter,2010.0,Activision
15610,Sega Ages 2500 Series Vol. 26: Dynamite Deka,PS2,Action,2006.0,Sega
15611,Kong: The Animated Series,GBA,Action,2002.0,BAM! Entertainment
15612,Heavy Fire: Afghanistan,PC,Shooter,2011.0,Mastiff
15613,Let's Dance with Mel B,X360,Sports,2011.0,Black Bean Games
15614,Agatha Christie: Death on the Nile,PC,Adventure,2008.0,Big Fish Games
15615,The Crew: Wild Run,XOne,Action,2015.0,Ubisoft
15616,Toukiden 2,PS3,Action,2016.0,Tecmo Koei
15617,Koisuru Otome to Shugo no Tate Portable,PSP,Adventure,2010.0,Alchemist
15618,PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana,3DS,Action,2012.0,Irem Software Engineering
15619,Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,DS,Misc,2010.0,Namco Bandai Games
15620,Iridium Runners,PS2,Racing,2008.0,SouthPeak Games
15621,Ben 10 Omniverse 2,3DS,Action,2013.0,Namco Bandai Games
15622,"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",PS2,Adventure,2007.0,Kadokawa Shoten
15623,Bakumatsu Renka: Karyuu Kenshi-den,PS2,Adventure,2007.0,D3Publisher
15624,Dancing on Ice,DS,Sports,2010.0,Ghostlight
15625,Tiny Toon Adventures: Wacky Stackers,GBA,Puzzle,2001.0,Conspiracy Entertainment
15626,Princess Frontier Portable,PSP,Adventure,2011.0,Alchemist
15627,Rock Blast,Wii,Puzzle,2010.0,UFO Interactive
15628,Touch Detective (JP sales),DS,Adventure,2006.0,505 Games
15629,Tomb Raider: Legend,PC,Action,2006.0,Eidos Interactive
15630,Emergency Mayhem,Wii,Racing,2008.0,Codemasters
15631,Rising Zan: The Samurai Gunman,PS,Action,1998.0,Agetec
15632,Mai-Otome Hime: Otome Butou Shi,PS2,Fighting,2006.0,Sunrise Interactive
15633,Robopon 2: Cross Version,GBA,Role-Playing,2001.0,Hudson Entertainment
15634,TMNT: Mutant Melee,XB,Fighting,2005.0,Konami Digital Entertainment
15635,Ultimate Puzzle Games,GBA,Puzzle,2005.0,Telegames
15636,Combat Flight Simulator 3: Battle for Europe,PC,Simulation,2002.0,Microsoft Game Studios
15637,Kimikare: New Semester,PSP,Action,2012.0,Idea Factory
15638,Katekyoo Hitman Reborn! Kindan no Yami no Delta,PS2,Action,2008.0,Marvelous Interactive
15639,Haneru no Tobira Wii: Girigirissu,Wii,Misc,2007.0,Namco Bandai Games
15640,RoboCop,XB,Shooter,2003.0,Titus
15641,Elminage II: Sousei no Megami to Unmei no Daichi,PSP,Role-Playing,2009.0,Starfish
15642,Lara Croft and the Temple of Osiris,PC,Action,2014.0,Square Enix
15643,Final Fantasy XIV: Heavensward,PC,Action,2015.0,Square Enix
15644,Grisaia no Rakuen: Le Eden de la Grisaia,PSV,Adventure,2014.0,Prototype
15645,Blazing Souls,PS2,Role-Playing,2006.0,Idea Factory
15646,Seinaru Kana: Orichalcum no Na no Motoni,PSP,Action,2012.0,CyberFront
15647,NHL 2K3,GC,Sports,2002.0,Sega
15648,PDC World Championship Darts 2009,Wii,Sports,2009.0,Oxygen Interactive
15649,Tour de France 2014,PS3,Sports,2014.0,Focus Home Interactive
15650,The Hustle: Detroit Streets,XB,Sports,2006.0,Activision
15651,Tail of the Sun,PS,Role-Playing,1996.0,ArtDink
15652,Canada Hunt,Wii,Sports,2010.0,Virtual Play Games
15653,Space Channel 5: Ulala's Cosmic Attack,GBA,Misc,2002.0,Atari
15654,Airline Tycoon,PC,Simulation,2000.0,Interplay
15656,Disney Sports Basketball,GBA,Sports,2002.0,Konami Digital Entertainment
15657,Bejeweled Blitz,PC,Puzzle,2010.0,Mastertronic
15658,Ozzy & Drix,GBA,Platform,2003.0,Midway Games
15659,Barnyard Blast: Swine of the Night,DS,Platform,2008.0,Big Ben Interactive
15660,SBK09 Superbike World Championship,PS3,Racing,2009.0,Black Bean Games
15661,Song of the Deep,PC,Action,2016.0,Insomniac Games
15662,Yamasa Digi World SP: Moeyo! Kung Fu Shukujo,PS2,Misc,2006.0,Yamasa Entertainment
15663,Nobunaga no Yabou: Soutensoku with Power-Up Kit,PSP,Strategy,2011.0,Tecmo Koei
15664,Disney Sports Football,GC,Sports,2002.0,Konami Digital Entertainment
15665,Castle Shikigami 2,PS2,Shooter,2004.0,Play It
15666,Wizardry Twin Pack,PS3,Role-Playing,2011.0,Acquire
15667,Rabbids Invasion: The Interactive TV Show,PS4,Misc,2014.0,Ubisoft
15668,Moe Star: Moeru Toudai Eigojuku,DS,Misc,2008.0,Mirai Shounen
15669,Gadget Racers (PAL),PS2,Racing,2002.0,Zoo Digital Publishing
15670,Pulse Racer,XB,Racing,2003.0,Jaleco
15671,Freestyle Metal X,GC,Racing,2003.0,Midway Games
15672,Tegami Bachi: Kokoro Tsumugu Mono e,PSP,Role-Playing,2010.0,Konami Digital Entertainment
15673,NEVES,DS,Puzzle,2007.0,Ignition Entertainment
15674,Unreal Tournament 2004,PC,Shooter,2004.0,Atari
15675,NBA 07,PS2,Sports,2006.0,Sony Computer Entertainment
15676,Antiphona no Seikahime: Tenshi no Gakufu Op.A,PSP,Role-Playing,2009.0,Nippon Ichi Software
15677,Rogue Trooper,XB,Shooter,2006.0,Eidos Interactive
15678,Spirits & Spells,GC,Platform,2003.0,Wanadoo
15679,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,PS3,Action,2015.0,Namco Bandai Games
15680,Balls of Fury,DS,Sports,2007.0,Zoo Digital Publishing
15681,50 Classic Games,3DS,Misc,2012.0,Avanquest Software
15682,The Longest Journey,PC,Adventure,1999.0,Empire Interactive
15683,Eyeshield 21: Portable Edition,PSP,Role-Playing,2006.0,Konami Digital Entertainment
15684,Stronghold Legends,PC,Strategy,2006.0,Take-Two Interactive
15685,Kabushiki Baibai Trainer: Kabutore! Next,DS,Simulation,2007.0,Konami Digital Entertainment
15686,Machi: Unmei no Kousaten,PSP,Adventure,2006.0,ChunSoft
15687,Winning Post 8 2016,PS4,Simulation,2016.0,Tecmo Koei
15688,Golden Nugget Casino DS,DS,Misc,2005.0,Majesco Entertainment
15689,Machi-ing Maker 4,PS3,Strategy,2011.0,D3Publisher
15690,World Class Rugby 2: Kokunai Gekitou Hen '93,SNES,Sports,1994.0,Misawa
15691,Pirates PlundArrr,Wii,Action,2010.0,Majesco Entertainment
15692,Robotics;Notes,PSV,Adventure,2014.0,5pb
15693,Ketsui Death Label,DS,Shooter,2008.0,Arika
15694,Prince of Stride,PSV,Adventure,2015.0,Kadokawa Games
15695,Syberia II,PC,Adventure,2004.0,MC2 Entertainment
15696,SD Gundam Force,GBA,Shooter,2004.0,Namco Bandai Games
15697,Mechanic Master 2,DS,Puzzle,2010.0,Crave Entertainment
15698,Dungeons - The Dark Lord,PC,Strategy,2011.0,Kalypso Media
15699,Clover no Kuni no Alice: Wonderful Wonder World,PSP,Adventure,2011.0,Quinrose
15701,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock,PS2,Misc,2007.0,D3Publisher
15702,Lost: Via Domus,PC,Action,2008.0,Ubisoft
15703,Monster High 13 Wishes,3DS,Action,2013.0,Little Orbit
15704,GA - Geijutsuka Art Design Class: Slapstick Wonder Land,PSP,Adventure,2010.0,Russel
15705,Planetarian: Chiisana Hoshi no Yume,PSP,Adventure,2009.0,Prototype
15706,Roommate Asami: Okusama wa Joshikousei,PS2,Adventure,2002.0,Datam Polystar
15707,Cabbage Patch Kids: The Patch Puppy Rescue,GBA,Misc,2007.0,D3Publisher
15708,Sarah: Keeper of the Unicorn,DS,Adventure,2009.0,DreamCatcher Interactive
15709,Pirates: Legend of the Black Buccaneer,PS2,Adventure,2006.0,10TACLE Studios
15710,Back to the Future: The Game,XOne,Adventure,2015.0,Telltale Games
15711,Post Mortem,PC,Adventure,2003.0,Microids
15712,Ultraman Star Chronicles,PSP,Strategy,2013.0,Namco Bandai Games
15713,Ginga Tetsudou 999 DS,DS,Adventure,2010.0,Culture Brain
15714,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,PS3,Action,2015.0,Namco Bandai Games
15715,Amagoushi no Yakata,PS2,Adventure,2007.0,Nippon Ichi Software
15716,Aedis Eclipse: Generation of Chaos,PSP,Role-Playing,2006.0,Idea Factory
15717,This War of Mine,PS4,Action,2016.0,Deep Silver
15718,Franklin: A Birthday Surprise,PS2,Misc,2006.0,Game Factory
15719,Nil Admirari no Tenbin: Teito Genwaku Toukidan,PSV,Adventure,2016.0,Idea Factory
15721,Marvel Superheroes 3D: Grandmaster's Challenge,Wii,Action,2010.0,Neko Entertainment
15722,Suzunone Seven: Rebirth Knot,PS2,Adventure,2010.0,Alchemist
15723,Arslan: The Warriors of Legend,XOne,Action,2016.0,Tecmo Koei
15724,"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",PSP,Adventure,2013.0,Idea Factory
15725,Zoids Dash,DS,Role-Playing,2006.0,Tomy Corporation
15726,Digimon Rumble Arena,PS,Fighting,2001.0,Namco Bandai Games
15727,Vitamin X Evolution Plus,PSP,Adventure,2010.0,D3Publisher
15728,Disciples III: Renaissance,PC,Strategy,2010.0,Kalypso Media
15729,Revolution: 25th Anniversary Collection,PC,Adventure,2016.0,Koch Media
15730,MX vs. ATV Supercross Encore,XOne,Sports,2015.0,Nordic Games
15731,Final Fight: Streetwise,XB,Action,2006.0,Capcom
15732,Goblin Commander: Unleash the Horde,GC,Strategy,2003.0,Jaleco
15733,Super Speed Machines,DS,Racing,2009.0,Midas Interactive Entertainment
15734,Nano Diver,PSP,Action,2011.0,Takara Tomy
15735,Elkrone no Atelier: Dear for Otomate,PSP,Action,2012.0,Idea Factory
15736,DJ Star,DS,Misc,2009.0,Deep Silver
15737,Top Gear RPM Tuning,XB,Racing,2005.0,Wanadoo
15738,Cookie & Cream,DS,Platform,2007.0,505 Games
15739,Memories Off: Yubikiri no Kioku,X360,Adventure,2010.0,5pb
15740,Otometeki Koi Kakumei * Love Revo!! DS,DS,Adventure,2008.0,GungHo
15741,Clue / Mouse Trap / Perfection / Aggravation,DS,Misc,2006.0,Unknown
15743,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4,PS3,Action,2015.0,Namco Bandai Games
15744,Elven Legacy Collection,PC,Strategy,2010.0,Paradox Interactive
15745,My Ballet Studio,DS,Simulation,2009.0,505 Games
15746,Postman Pat: Special Delivery Service,DS,Misc,2009.0,GSP
15747,Cross + Channel,PSP,Adventure,2010.0,CyberFront
15748,LEGO Star Wars II: The Original Trilogy,PC,Action,2006.0,Activision
15749,Summer Challenge: Athletics Tournament,Wii,Sports,2011.0,PQube
15750,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!,DS,Misc,2010.0,Namco Bandai Games
15751,Just Cause,PC,Action,2006.0,Eidos Interactive
15752,Abunai: Koi no Sousa Shitsu,PSV,Action,2015.0,Asgard
15753,Blazing Angels: Squadrons of WWII,PC,Simulation,2006.0,Ubisoft
15754,Let's Yoga!,DS,Misc,2007.0,Konami Digital Entertainment
15755,Zero no Tsukaima: Muma ga Tsumugu Yokaze no Nocturne,PS2,Adventure,2007.0,Marvelous Interactive
15756,Memories Off: Yubikiri no Kikou,PSP,Adventure,2011.0,5pb
15757,L.G.S: Shinsetsu Houshinengi,PSP,Action,2012.0,Idea Factory
15758,Battle Engine Aquila,XB,Shooter,2003.0,Atari
15759,Turbo: Super Stunt Squad,Wii,Sports,2013.0,D3Publisher
15760,Hurry Up Hedgehog!,DS,Racing,2009.0,O-Games
15761,Hands On! Tangrams,DS,Puzzle,2009.0,Storm City Games
15762,Puzzle Chronicles,DS,Puzzle,2010.0,Konami Digital Entertainment
15763,Discworld II: Mortality Bytes!,PS,Adventure,1996.0,Psygnosis
15764,One Piece Mansion,PS,Action,2001.0,Capcom
15765,Uchi no 3 Shimai DS,DS,Misc,2008.0,Culture Brain
15766,Divinity: Original Sin,PC,Role-Playing,2014.0,Focus Home Interactive
15767,Soul Eater: Monotone Princess,Wii,Action,2008.0,Square Enix
15768,Strike Witches: Shirogane no Tsubasa,X360,Strategy,2010.0,CyberFront
15769,Big Idea's VeggieTales: LarryBoy and the Bad Apple,GBA,Action,2006.0,Crave Entertainment
15770,Still Life 2,PC,Adventure,2009.0,Rondomedia
15771,Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,DS,Action,2010.0,Hudson Soft
15772,Clock Zero: Shuuen no Ichibyou - ExTime,PSV,Action,2015.0,Idea Factory
15773,Moujuutsukai to Oujisama,PS2,Adventure,2010.0,Idea Factory
15774,Root Infinity Rexx,PSV,Adventure,2015.0,Idea Factory
15775,Cube,PSP,Puzzle,2007.0,D3Publisher
15776,Shinseiki GPX Cyber Formula: Road To The INFINITY 4,PS2,Racing,2007.0,Sunrise Interactive
15777,Army Men: Major Malfunction,XB,Shooter,2006.0,Global Star
15778,Dunamis 15,X360,Adventure,2011.0,5pb
15779,Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense,DS,Misc,2007.0,Gakken
15780,Worms World Party,PC,Strategy,2001.0,Virgin Interactive
15781,Yoake Yori Ruriiro na Portable,PSP,Adventure,2010.0,Kadokawa Shoten
15782,Big Bass Fishing,PS,Action,2002.0,Take-Two Interactive
15783,Reine des Fleurs,PSV,Action,2015.0,Idea Factory
15784,Gears of War,PC,Shooter,2007.0,Microsoft Game Studios
15785,Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen,Wii,Simulation,2007.0,Taito
15786,Namco Museum 50th Anniversary (JP sales),PS2,Misc,2005.0,Namco Bandai Games
15787,Gummy Bears Magical Medallion,Wii,Platform,2011.0,Storm City Games
15788,Colin McRae Rally 2005,PC,Racing,2004.0,Codemasters
15789,Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+,PSP,Role-Playing,2009.0,Gust
15790,LEGO Star Wars: The Video Game,PC,Action,2005.0,Eidos Interactive
15792,Dark Void,PC,Action,2010.0,Capcom
15793,Chou!! Super Nep League DS,DS,Sports,2008.0,Jaleco
15794,Irritating Stick,PS,Action,1998.0,Saurus
15795,WTA Tour Tennis,GBA,Sports,2002.0,Konami Digital Entertainment
15796,Kaleidoeve,PSV,Adventure,2015.0,HuneX
15797,Judge Dredd: Dredd Vs Death,XB,Shooter,2003.0,Vivendi Games
15798,Star Trek: Legacy,PC,Simulation,2006.0,Ubisoft
15799,NHL 16,X360,Sports,2015.0,Electronic Arts
15800,Wall-E,PC,Platform,2008.0,THQ
15801,Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,PS2,Action,2006.0,D3Publisher
15802,Davis Cup Tennis,GBA,Sports,2002.0,Ubisoft
15803,Pro Rally,GC,Racing,2002.0,Ubisoft
15804,XCOM 2,XOne,Strategy,2016.0,Take-Two Interactive
15805,Football Academy,DS,Sports,2009.0,Electronic Arts
15806,Kimi ni Todoke: Sodateru Omoi,DS,Adventure,2009.0,Banpresto
15807,Call of Duty: Modern Warfare Trilogy,X360,Shooter,2016.0,Activision
15808,Let's Pilates!,DS,Misc,2007.0,Konami Digital Entertainment
15809,Memories Off #5: Encore,PS2,Adventure,2007.0,CyberFront
15810,Brave Story: Boku no Kioku to Negai,DS,Role-Playing,2006.0,Namco Bandai Games
15811,Zombie Hunters 2,PS2,Action,2006.0,Essential Games
15812,WRC 5: FIA World Rally Championship,X360,Sports,2015.0,Bigben Interactive
15813,Custom Drive,PSP,Action,2012.0,D3Publisher
15815,Tsuyo Kiss 2 Gakki: Swift Love,PS2,Adventure,2009.0,Revolution (Japan)
15816,Achtung Panzer: Kharkov 1943,PC,Strategy,2010.0,Mamba Games
15817,Konductra,DS,Puzzle,2006.0,O3 Entertainment
15818,Samurai Jack: The Shadow of Aku,GC,Action,2004.0,Sega
15819,Winning Post 7 2013,PSV,Sports,2013.0,Tecmo Koei
15820,Platypus,PSP,Shooter,2006.0,Funsta
15821,Command & Conquer 4: Tiberian Twilight,PC,Strategy,2010.0,Electronic Arts
15822,The Incredibles: Rise of the Underminer,PC,Action,2005.0,THQ
15823,Winter Sports 3: The Great Tournament,X360,Sports,2010.0,Tradewest
15824,Farm Frenzy,PC,Strategy,2008.0,Mumbo Jumbo
15825,Ore wa Shoujo Mangaka,PSP,Action,2012.0,Giza10
15826,Busou Renkin: Youkoso Papillon Park e,PS2,Action,2007.0,Marvelous Interactive
15827,A Vampyre Story,PC,Adventure,2008.0,Crimson Cow
15828,Puyo Puyo Tetris,WiiU,Puzzle,2014.0,Sega
15829,Exhibition Volume 6,XB,Misc,2004.0,Microsoft Game Studios
15830,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,DS,Misc,2008.0,Sega
15831,The Haunted: Hell's Reach,PC,Shooter,2011.0,Visco
15832,Phoenix Wright: Ace Attorney Trilogy,3DS,Adventure,2014.0,Capcom
15833,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,DS,Misc,2011.0,Disney Interactive Studios
15834,LifeSigns: Surgical Unit,DS,Simulation,2005.0,JoWood Productions
15835,I Love Horses: Rider's Paradise,Wii,Simulation,2010.0,Destineer
15836,Kao the Kangaroo Round 2,GC,Platform,2005.0,JoWood Productions
15837,Majesty 2 Collection,PC,Strategy,2011.0,Paradox Interactive
15838,Sniper Elite,PC,Shooter,2005.0,MC2 Entertainment
15839,The Dark Hills of Cherai,PC,Puzzle,2009.0,Unknown
15840,FIFA Soccer 08,PC,Sports,2007.0,Electronic Arts
15841,Zoey 101: Field Trip Fiasco,DS,Action,2007.0,THQ
15842,Dream C Club: GoGo,PS3,Adventure,2014.0,D3Publisher
15843,Battle Spirits: Hero's Soul,PSP,Role-Playing,2010.0,Namco Bandai Games
15844,Usavichi: Game no Jikan,DS,Action,2011.0,Namco Bandai Games
15845,Pachi-Slot Higrashi no Naku Koro ni Matsuri,PS2,Misc,2010.0,Alchemist
15846,Otona no Renai Shousetsu: Harlequin Selection,DS,Misc,2010.0,Nintendo
15847,White Album 2: Shiawase no Mukougawa,PSV,Adventure,2013.0,Aqua Plus
15848,W.L.O. Sekai Renai Kikousen,X360,Adventure,2010.0,5pb
15849,Psychedelica of the Black Butterfly,PSV,Action,2015.0,Idea Factory
15850,Final Fantasy XI: All-In-One Pack 2006,X360,Role-Playing,2006.0,Square Enix
15851,Joint Operations: Combined Arms,PC,Shooter,2009.0,NovaLogic
15852,Poupee Girl DS 2: Elegant Mint / Sweet Pink Style,DS,Misc,2010.0,Alvion
15853,Winning Post 7: Maximum 2007,PS3,Sports,2007.0,Tecmo Koei
15854,Monster Trux Offroad,Wii,Racing,2007.0,Popcorn Arcade
15855,Assault Suit Leynos,PS4,Shooter,2016.0,Rising Star Games
15856,Dragon Booster,DS,Shooter,2005.0,Konami Digital Entertainment
15857,Germany's Next Topmodel 2011,DS,Simulation,2011.0,7G//AMES
15858,Drakensang: The Dark Eye,PC,Role-Playing,2009.0,Eidos Interactive
15859,Storm Lover 2nd,PSP,Misc,2013.0,D3Publisher
15860,Kadenz fermata//Akkord:fortissimo,PSV,Adventure,2014.0,5pb
15861,DuckTales: Remastered,PC,Action,2013.0,Capcom
15862,Transformers: Prime,Wii,Action,2012.0,Activision
15863,Contrast,PC,Platform,2013.0,Focus Home Interactive
15864,Arcana Famiglia 2,PSP,Adventure,2013.0,Comfort
15865,Taishou Moebius Line Vitable,PSV,Adventure,2016.0,dramatic create
15866,Gaist Crusher God,3DS,Action,2014.0,Capcom
15867,Shinkyoku Soukai Polyphonica,PS2,Adventure,2007.0,Prototype
15869,San Goku Shi DS 2,DS,Strategy,2007.0,Tecmo Koei
15870,Strongest Tokyo University Shogi DS,DS,Action,1985.0,Mycom
15871,Shin Sangoku Musou Online: Souten Ranbu,PS3,Action,2010.0,Tecmo Koei
15872,Elven Legacy,PC,Strategy,2009.0,Paradox Interactive
15873,V-Rally 3,XB,Racing,2003.0,Atari
15874,Full House Kiss 2,PS2,Adventure,2006.0,Capcom
15875,Dead to Rights,GBA,Shooter,2004.0,Zoo Digital Publishing
15876,Thunder Force VI,PS2,Shooter,2008.0,Sega
15877,Majesty 2: The Fantasy Kingdom Sim,PC,Simulation,2009.0,Paradox Interactive
15878,Turbo: Super Stunt Squad,3DS,Sports,2013.0,D3Publisher
15880,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,PSP,Misc,2010.0,Paon
15882,PachiPara 3D,3DS,Misc,2011.0,Irem Software Engineering
15883,Command & Conquer Collection,PC,Strategy,2003.0,Electronic Arts
15884,Kiss Bell,PSV,Adventure,2014.0,Giga
15885,Earth Defense Force 2017 (old JP sales),X360,Shooter,2006.0,D3Publisher
15886,Sengoku Hime: Senran ni Mau Otometachi,PS2,Adventure,2009.0,Yeti
15887,GTI Club: Supermini Festa!,Wii,Racing,2010.0,Konami Digital Entertainment
15888,MuvLuv Double Pack,PSV,Adventure,2016.0,5pb
15889,Koihime Enbu,PS4,Fighting,2016.0,Yeti
15890,Romance of the Three Kingdoms XII,WiiU,Strategy,2012.0,Tecmo Koei
15891,Worldwide Soccer Manager 2006,PC,Sports,2004.0,Sega
15892,Sora no Otoshimono Forte: Dreamy Season,DS,Adventure,2011.0,Kadokawa Shoten
15893,Mission: Impossible - Operation Surma,GC,Platform,2004.0,Atari
15894,Trigger Man,GC,Shooter,2004.0,Crave Entertainment
15895,Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen,DS,Action,2006.0,Takara Tomy
15896,Hiiro no Kakera Portable,PSP,Adventure,2008.0,Idea Factory
15897,Antz Extreme Racing,XB,Racing,2002.0,Empire Interactive
15898,Enemy Territory: Quake Wars,PC,Shooter,2007.0,Activision
15899,Truck Racer,Wii,Racing,2009.0,Nordic Games
15900,The Sims 4: Luxury Party Stuff,PC,Simulation,2015.0,Electronic Arts
15901,"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",PS2,Adventure,2008.0,ASCII Media Works
15902,Triggerheart Exelica,DC,Shooter,2007.0,Warashi
15904,Games Explosion!,GBA,Action,2006.0,THQ
15905,Tennis no Oji-Sama: Card Hunter,PS2,Strategy,2007.0,Konami Digital Entertainment
15906,Portable Island: Tenohira Resort,PSP,Simulation,2006.0,Namco Bandai Games
15907,Night Wizard the Video Game: Denial of the World,PS2,Adventure,2008.0,5pb
15908,Sengoku Efuda Yuugi: Hototogisu Ran,PSP,Misc,2008.0,Irem Software Engineering
15909,Tokyo Friend Park II DS,DS,Misc,2006.0,Rocket Company
15910,Saenai Kanojo no Sodatekata: Blessing Flowers,PSV,Action,2015.0,5pb
15911,Adventure Time: The Secret of the Nameless,3DS,Adventure,2014.0,Little Orbit
15912,Kao the Kangaroo Round 2,PS2,Platform,2005.0,JoWood Productions
15913,Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable,PSP,Adventure,2010.0,Idea Factory
15914,Robopon 2: Ring Version,GBA,Role-Playing,2001.0,Hudson Entertainment
15915,Evil Genius,PC,Strategy,2004.0,Vivendi Games
15916,Dragon Tales: Dragon Adventures,GBA,Platform,2003.0,NewKidCo
15917,Moe Moe 2-ji Taisen (Ryoku) * Deluxe,PSP,Adventure,2008.0,System Soft
15919,Powerbike,DS,Racing,2009.0,Majesco Entertainment
